0,71,-90,60,0,0,0,0,0,8
0,72,75,-10,0,0,0,0,0,8
0.5,71,-90,60,0.438631120959255,-0.240005707694687,0.87726224191851,-0.480011415389373,0,8
0.5,72,75,-10,-0.421448637374827,-0.26903725774491,-0.842897274749655,-0.53807451548982,0,8
1,71,-89.7806844395204,59.8799971461527,0.87726224191851,-0.480011415389373,0.87726224191851,-0.480011415389373,0,8
1,72,74.7892756813126,-10.1345186288725,-0.842897274749655,-0.53807451548982,-0.842897274749655,-0.53807451548982,0,8
1.5,71,-89.3420533185611,59.639991438458,1.3168333857286,-0.718291103003511,0.879142287620176,-0.476559375228276,0,8
1.5,72,74.3678270439378,-10.4035558866174,-1.26434591212448,-0.807111773234731,-0.842897274749655,-0.538074515489821,0,8
2,71,-88.6836366256968,59.2808458869562,1.31875041672566,-0.714770829277395,0.882958809100803,-0.469450467495018,0,8
2,72,73.7356540878755,-10.8071117732347,-1.68579454949931,-1.07614903097964,-0.842897274749655,-0.53807451548982,0,8
2.5,71,-88.024261417334,58.9234604723175,1.32242370503642,-0.707951653969222,0.888821329446906,-0.458253908134163,0,8
2.5,72,72.8927568131259,-11.3451862887246,-1.68579454949931,-1.07614903097964,-0.842897274749655,-0.53807451548982,0,8
3,71,-87.3630495648158,58.5694846453329,1.32748796088,-0.698409416974493,0.894845052373787,-0.446376894834572,0,8
3,72,72.0498595383762,-11.8832608042144,-1.68579454949931,-1.07614903097964,-0.842897274749655,-0.53807451548982,0,8
3.5,71,-86.6993055843758,58.2202799368457,1.33365709158173,-0.686555723939263,0.901019563127841,-0.433778453661445,0,8
3.5,72,71.2069622636266,-12.4213353197042,-1.68579454949931,-1.07614903097964,-0.842897274749655,-0.538074515489821,0,8
4,71,-86.0324770385849,57.877002074876,1.34070907196857,-0.67268059607898,0.907332517703114,-0.420413727557187,0,8
4,72,70.3640649888769,-12.959409835194,-1.68705665206535,-1.0741693780415,-0.846040907446842,-0.533117982182673,0,8
4.5,71,-85.3621225026006,57.5406617768365,1.34847088844825,-0.656982696124933,0.913768900860495,-0.406234409941111,0,8
4.5,72,69.5205366628442,-13.4964945242148,-1.69334052059579,-1.06423582034641,-0.858945521694247,-0.512066978784415,0,8
5,71,-84.6878870583765,57.2121704287741,1.35680602820858,-0.639591589857816,0.920310288588717,-0.391189177659291,0,8
5,72,68.6738664025463,-14.028612434388,-1.70371255217376,-1.04755121095132,-0.871778155171413,-0.489900855445189,0,8
5.5,71,-84.0094840442722,56.8923746338452,1.36560430087825,-0.620584316127016,0.926934084729319,-0.375224203066673,0,8
5.5,72,67.8220101264594,-14.5523880398636,-1.71732402249611,-1.0250844851805,-0.884402936709804,-0.466724164297366,0,8
6,71,-83.3266818938331,56.5820824757817,1.37477363282535,-0.599997882069753,0.933612723442708,-0.358283801791108,0,8
6,72,66.9633481152114,-15.0649302824539,-1.7334145000658,-0.997634287182246,-0.89669286357274,-0.44265325980695,0,8
6.5,71,-82.6392950774204,56.2820835347468,1.38423345571126,-0.577838853046126,0.940312840531539,-0.340311272119378,0,8
6.5,72,66.0966408651785,-15.563747426045,-1.75130860232267,-0.965876896623286,-0.908530827223014,-0.417817826313653,0,8
7,71,-81.9471783495648,55.9931641082237,1.39390934978902,-0.554090899195023,0.946994428883564,-0.32124998313384,0,8
7,72,65.2209865640172,-16.0466858743566,-1.77041012609082,-0.930402055799051,-0.919811267049393,-0.392361100274976,0,8
7.5,71,-81.2502236746703,55.7161186586262,1.4037286635267,-0.528720946429737,0.953610007613932,-0.301044769724631,0,8
7.5,72,64.3357815009717,-16.5118869022562,-1.79019574978689,-0.891739411176237,-0.930442135304126,-0.366438852812714,0,8
8,71,-80.5483593429069,55.4517581854113,1.41361689804138,-0.501684428273264,0.960103851627469,-0.279643691311102,0,8
8,72,63.4406836260783,-16.9577566078443,-1.81020937584491,-0.850377572377822,-0.940346867719335,-0.34021723702722,0,8
8.5,71,-79.8415508938862,55.2009159712747,1.42349471074311,-0.472930024936448,0.966411348534594,-0.257000205104095,0,8
8.5,72,62.5355789381559,-17.3829453940332,-1.83005749370616,-0.806777273930012,-0.949466078847971,-0.313869662626159,0,8
9,71,-79.1298035385147,54.9644509588065,1.43327545529763,-0.442404192160719,0.972458572672652,-0.233075791182757,0,8
9,72,61.6205501913028,-17.7863340309982,-1.84940553575279,-0.761379776673194,-0.957758744821228,-0.287572924174835,0,8
9.5,71,-78.4131658108659,54.7432488627261,1.44286323410519,-0.410055712882438,0.978162189896309,-0.207843042359511,0,8
9.5,72,60.6958474234264,-18.1670239193348,-1.86797497467005,-0.714611428684454,-0.965202699908515,-0.261502864399824,0,8
10,71,-77.6917341938133,54.5382210062849,1.45215149466684,-0.375840440262696,0.983429828860469,-0.18128919357609,0,8
10,72,59.7618599360914,-18.524329633677,-1.8855408127743,-0.666885180044096,-0.971794352734682,-0.235829887828028,0,8
10.5,71,-76.9656584464798,54.3503007861535,1.46102225121048,-0.339726333197551,0.988161069994224,-0.153420010910803,0,8
10.5,72,58.8190895297042,-18.8577722236991,-1.9019291043688,-0.618599775262559,-0.977547614573247,-0.210714644109407,0,8
11,71,-76.2351473208746,54.1804376195548,1.4693460548,-0.301698808820468,0.99224920560293,-0.12426388848074,0,8
11,72,57.8681249775198,-19.1670721113304,-1.91701420389585,-0.570137301061398,-0.982492114726751,-0.186304171986987,0,8
11.5,71,-75.5004742934746,54.0295882151445,1.4769828637248,-0.261766346697355,0.995583905327136,-0.0938759151943038,0,8
11.5,72,56.9096178755719,-19.4521407618611,-1.93071552283543,-0.521859722418134,-0.986670845801028,-0.162728737616574,0,8
12,71,-74.7619828616122,53.8987050417959,1.48378397401057,-0.219966175739332,0.998054871938189,-0.0623415800284655,0,8
12,72,55.9442601141542,-19.7130706230701,-1.9429936866447,-0.47410498168531,-0.990137426575094,-0.14009952353684,0,8
12.5,71,-74.0200908746069,53.7887219539262,1.48959514876369,-0.176369761523007,0.999556486437012,-0.0297796981464891,0,8
12.5,72,54.9727632708318,-19.9501231139128,-1.95384609159544,-0.42718315785763,-0.992953188408471,-0.118507238721738,0,8
13,71,-73.2752933002251,53.7005370731647,1.49426102643803,-0.131087699149669,0.999993317105905,0.00365591897198959,0,8
13,72,53.9958402250341,-20.1637146928416,-1.96330195558447,-0.381373086620177,-0.995184283705475,-0.0980216377419813,0,8
13.5,71,-72.5281627870061,53.6349932235899,1.49763078676083,-0.0842735222127047,0.999286212010536,0.0377765335312094,0,8
13.5,72,53.0141892472419,-20.3544012361517,-1.97141702680494,-0.336919732909148,-0.996898986819351,-0.0786918679315213,0,8
14,71,-71.7793473936256,53.5928564624835,1.49956491038374,-0.0361258847063804,0.997378527960179,0.0723607073209397,0,8
14,72,52.0284807338394,-20.5228611026063,-1.97826815462354,-0.294032495487085,-0.998165316254941,-0.0605475137860595,0,8
14.5,71,-71.0295649384338,53.5747935201303,1.49994269583391,0.0131114154271574,0.994241902943174,0.107158940046719,0,8
14.5,72,51.0393466565276,-20.6698773503498,-1.98394793808066,-0.252884517093279,-0.999049060019331,-0.0436001797529614,0,8
15,71,-70.2795935905168,53.5813492278439,1.49867001849051,0.0631520045418225,0.989880893395438,0.141900728999712,0,8
15,72,50.0473726874873,-20.7963196088964,-1.98855965307129,-0.21361298222955,-0.999612240425634,-0.0278454447126545,0,8
15.5,71,-69.5302585812716,53.6129252301148,1.49568666515132,0.113672334754361,0.984335810476856,0.176303749854818,0,8
15.5,72,49.0530928609516,-20.9031261000112,-1.99221262600246,-0.176320313056625,-0.999912015619298,-0.01326502997183,0,8
16,71,-68.7824152486959,53.669761397492,1.49097249313684,0.164319885313112,0.977683223959653,0.210084539145216,0,8
16,72,48.0569865479504,-20.9912862565395,-1.99501817712861,-0.141076124579735,-0.999999985386765,0.000170957510669907,0,8
16.5,71,-68.0369290021275,53.7519213401485,1.48455167868005,0.214723807083095,0.970033854095076,0.242969796290512,0,8
16.5,72,47.0594774593861,-21.0618243188294,-1.99708620811355,-0.107919772806677,-0.999921849210514,0.0125018187247553,0,8
17,71,-67.2946531627875,53.8592832436901,1.47649445311654,0.264507334333286,0.961527903736729,0.274707281184265,0,8
17,72,46.0609343553293,-21.1157842052327,-1.9985224616837,-0.0768633211987868,-0.999717354311822,0.0237741769104726,0,8
17.5,71,-66.5564059362292,53.9915369108567,1.46691596952947,0.313301034692527,0.952328230881436,0.30507530327156,0,8
17.5,72,45.0616731244875,-21.1542158658321,-1.9994264408081,-0.0478947575151657,-0.999420468904961,0.034040069532666,0,8
18,71,-65.8229479514645,54.148187428203,1.45597226215935,0.360755834079776,0.942612051587068,0.333889982183979,0,8
18,72,44.0619599040834,-21.1781632445897,-1.99988994312331,-0.0209813105937462,-0.999059719025711,0.0433552513574528,0,8
18.5,71,-65.0949618203848,54.3285653452429,1.44385360054984,0.406554768978613,0.932562033496663,0.361009769508484,0,8
18.5,72,43.0620149325218,-21.1886538998866,-1.99999614415433,0.00392725958282863,-0.998658634074408,0.0517777228993064,0,8
19,71,-64.3730350201099,54.5318427297322,1.43077583779625,0.450422581559192,0.922357660836104,0.386337087912811,0,8
19,72,42.0620168604446,-21.1866902700952,-1.99981914986064,0.0268954987065787,-0.998236254892851,0.0593664839576646,0,8
19.5,71,-63.6576471012117,54.7570540205118,1.41697055481836,0.492132550008369,0.91216763129362,0.409817291509506,0,8
19.5,72,41.0621072855143,-21.1732425207419,-1.99942393393998,0.0479992957028744,-0.997807667435696,0.0661805017096019,0,8
20,71,-62.9491618238026,55.003120295516,1.40267488058019,0.531510281546216,0.90214382445435,0.431435418108991,0,8
20,72,40.0623953185443,-21.1492428728904,-1.99886657650969,0.0673231706950204,-0.9973845339707,0.0722778762558002,0,8
20.5,71,-62.2478243835125,55.2688754362891,1.38812182027461,0.568434527520549,0.89241711757055,0.451211356536016,0,8
20.5,72,39.0629620302895,-21.1155812875429,-1.99892598004577,0.0655356872096586,-0.99957380480514,0.0291926146032865,0,8
21,71,-61.5537634733752,55.5530927000493,1.37353177353357,0.602835356539178,0.883095072666801,0.469194088444875,0,8
21,72,38.0634990402666,-21.0828134439381,-1.99967105565481,0.0362721542835177,-0.999182378708651,-0.040429866165029,0,8
21.5,71,-60.8669975866084,55.8545103783189,1.35910571223363,0.634690210239555,0.874261319247536,0.485455606278842,0,8
21.5,72,37.0636635124392,-21.0646773667963,-1.9998932981941,-0.0206590376908704,-0.992268716084529,-0.124107997647054,0,8
22,71,-60.1874447304916,56.1718554834387,1.34502025586634,0.66401845705465,0.865976328271685,0.500084991649511,0,8
22,72,36.0637168633421,-21.0750068856418,-1.99718434233495,-0.106088183753529,-0.974834863218401,-0.22292821592154,0,8
22.5,71,-59.5149346025584,56.503864711966,1.33142466901107,0.690875061605752,0.858279215622368,0.513182996630493,0,8
22.5,72,35.0651246921746,-21.1280509775185,-1.98775262009163,-0.220996654542227,-0.94164574548538,-0.336605540669316,0,8
23,71,-58.8492222680529,56.8493022427689,1.31843963533105,0.715343922870766,0.851190214175701,0.524857332321388,0,8
23,72,34.0712483821288,-21.2385493047897,-1.96629247743969,-0.36564175522507,-0.886789136074,-0.462174240023315,0,8
23.5,71,-58.1900024503873,57.2069742042043,1.30615754723714,0.737531329365378,0.844713494163945,0.535218752266155,0,8
